text,label_id,label,display_name,source_type,text_length,word_count
Payer response: Patient was not enrolled in the plan on the procedure date. Validate supporting information before appeal. action: confirm payer rule. [claim reference REF000235],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,178,25
Consult plan benefit documents/guidelines for information about restrictions for this claim line.,9,other,Other Administrative,official_rarc,97,12
Payer response: Authorization was denied before claim submission. Please review before resubmission. (claim line 3) [claim reference REF000004],2,authorization,Authorization / Referral,synthetic_rarc_style,143,18
Remark: Claim lacks documentation required by payer policy. Please review before resubmission. (DOS 2023-02-22) [review reference REF000047],8,documentation,Documentation,synthetic_rarc_style,140,17
REMARK: REFERRAL INFORMATION IS MISSING OR INCOMPLETE. ROUTE TO THE RESPONSIBLE RCM WORKQUEUE. (review batch B876) action: route to denial prevention team. [review reference REF000153],2,authorization,Authorization / Referral,synthetic_rarc_style,184,25
Remark: Diagnosis code does not support the procedure code submitted; (claim ID CLM000164) [review reference REF000164],1,coding_error,Coding Error,synthetic_rarc_style,119,16
"Remark: Provider enrollment or billing status requires review; Additional follow-up is required; (claim ID CLM000463) Filing date appears within the normal workflow, but the payer response remains unresolved. [prebill reference REF000463]",9,other,Other Administrative,synthetic_rarc_style,238,31
Payer response: Subscriber ID does not match active payer records. Validate supporting information before appeal. (claim ID CLM000181) workqueue: pre-bill review. [case reference REF000181],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,189,24
Claim review note: Pre-certification was not obtained before treatment. Additional follow-up is required. (claim line 6) action: verify before resubmission. [case reference REF000155],2,authorization,Authorization / Referral,synthetic_rarc_style,183,23
clm review note: Claim was received after the timely filing deadline. action: route to denial prevention team. [case reference REF000252],5,timely_filing,Timely Filing,synthetic_rarc_style,137,20
Remark: Submitted CPT code is not valid for the provider specialty. (review batch B244) workqueue: pre-bill review. [review reference REF000152],1,coding_error,Coding Error,synthetic_rarc_style,144,20
Remark: Submitted information does not meet coverage determination criteria. Additional follow-up is required. (claim line 7) action: attach support if available. [claim reference REF000008],6,medical_necessity,Medical Necessity,synthetic_rarc_style,190,24
REMARK: THE CODE BILLED IS NOT PAYABLE WITH THE SUBMITTED MODIFIER; (clm line 11) [audit reference REF000372],1,coding_error,Coding Error,synthetic_rarc_style,109,17
"Payer response: Claim requires manual review due to payer processing rules. Route to the responsible RCM workqueue. Coverage appears active, but another payer rule may still apply. [audit reference REF000109]",9,other,Other Administrative,synthetic_rarc_style,208,30
Provider/supplier not accredited for product/claim line.,9,other,Other Administrative,official_rarc,56,6
Denial reason: Operative note or clinical report is missing. Additional follow-up is required. (DOS 2023-12-12) action: route to denial prevention team. [review reference REF000834],8,documentation,Documentation,synthetic_rarc_style,181,24
Payer order could not be determined from submitted information. Route to the responsible RCM workqueue. (payer edit EDT-372) action: attach support if available. [prebill reference REF000067],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,191,26
"CLAIM REVIEW NOTE: SUBMISSION EXCEEDED THE MEDICARE CONTRACTOR'S FILING LIMIT. (review batch B553) action: verify before resubmission. Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000093]",5,timely_filing,Timely Filing,synthetic_rarc_style,243,32
denial reason: claim requires updated other-insurance information. (claim line 9) [prebill reference REF000025],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,111,13
Adjudication message: Encounter was already billed for the same patient and date. Route to the responsible RCM workqueue. (payer edit EDT-723) [case reference REF000214],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,169,24
Remark: The code billed is not payable with the submitted modifier; Please review before resubmission; (payer edit EDT-384) workqueue: pre-bill review. [case reference REF000105],1,coding_error,Coding Error,synthetic_rarc_style,178,24
PRIOR AUTHORIZATION WAS REQUIRED BUT NOT FOUND. CORRECT AND RESUBMIT IF APPROPRIATE. (review batch B390) action: attach support if available. [audit reference REF000030],2,authorization,Authorization / Referral,synthetic_rarc_style,169,23
"Payer response: The encounter is not a payable benefit for this member; Please review before resubmission; Other insurance information may be current, but payer sequencing should be checked. [audit reference REF000035]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,218,31
"Submitted documentation is incomplete for the billed service. Please review before resubmission. (claim ID CLM000563) action: attach support if available. Eligibility was checked separately, but the line still needs review. [audit reference REF000563]",8,documentation,Documentation,synthetic_rarc_style,251,33
payer response: benefit limitations do not allow payment for this service. route to the responsible rcm workqueue. [review reference REF000285],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,143,20
"Adjudication message: Referral was required before the service could be covered; Correct and resubmit if appropriate; (encounter ENC56692) Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000145]",2,authorization,Authorization / Referral,synthetic_rarc_style,247,33
"Payer requested records were not received. workqueue: pre-bill review. No duplicate was confirmed during intake, but adjudication notes still require review. [case reference REF000238]",8,documentation,Documentation,synthetic_rarc_style,184,24
Missing claimant medical record for this encounter.,8,documentation,Documentation,official_rarc,51,7
adjudication message: corrected claim was submitted outside the allowed window. correct and resubmit if appropriate. (payer edit EDT-894) action: verify before resubmission. [audit reference REF000061],5,timely_filing,Timely Filing,synthetic_rarc_style,201,25
PAYER RESPONSE: MEDICARE SECONDARY PAYER INFORMATION IS REQUIRED. VALIDATE SUPPORTING INFORMATION BEFORE APPEAL. (encounter ENC10020) [prebill reference REF000429],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,163,18
"Claim requires manual review due to payer processing rules. Validate supporting information before appeal. (review batch B361) Coverage appears active, but another payer rule may still apply. [claim reference REF000516]",9,other,Other Administrative,synthetic_rarc_style,219,30
